name,game_id,rating,complexity_rating,year_published,min_players,max_players,min_play_time,max_play_time,min_age,owned_by,top_2000
Nova Lux,308566,7.27004,2.4,2021,1,6,45,90,14,284,0
Cityline,308598,5.80541,1.7143,2020,1,99,20,20,8,135,0
Twisted Fables,308621,7.88816,2.913,2021,2,2,30,60,14,1384,0
Age of Dogfights: WW1,308652,8.26495,2.5,2020,1,4,30,120,12,322,0
Ascension: Eternal,308755,7.72373,2.25,2020,1,2,30,40,13,482,0
Mystic Vale: Essential Edition,308762,7.84317,2.1429,2020,2,4,45,60,14,1298,0
Praga Caput Regni,308765,7.94859,3.7467,2020,1,4,45,150,12,12505,1
"Napoleon Invades Spain: Peninsular War, Part I",308862,8.04545,3,2021,2,2,180,720,0,245,0
Plotalot,308870,6.89305,2,2020,2,5,20,45,8,141,0
Talisman: Star Wars,308948,7.37027,2.25,2021,2,6,90,120,13,510,0
A Touch of Evil: 10 Year Anniversary Edition,308970,8.31889,2.4286,2020,1,8,60,120,12,693,0
Bristol 1350,308989,6.89296,1.5455,2021,1,9,20,40,13,5043,0
Blue Skies,309000,6.18994,2.0909,2020,2,5,45,45,14,343,0
Dog Tag Trick,309058,7.15321,1.6667,2020,3,5,20,30,8,202,0
NATO: The Cold War Goes Hot – Designer Signature Edition,309081,8.30388,4,2021,1,4,120,480,12,520,0
Battleship: Pirates of the Caribbean,309094,5.96178,1,2015,2,2,30,30,7,104,0
Sagani,309105,7.12577,1.9,2020,1,4,30,60,8,2532,1
Die Säulen der Erde,309109,7.16522,2.4286,2008,2,6,90,150,12,487,0
Food Chain Island,309110,7.25814,1.3382,2020,1,1,15,15,8,5549,1
Ticket to Ride: Amsterdam,309113,7.00445,1.5263,2020,2,4,10,15,8,3715,0
Decision at Kasserine: Rommel's Last Chance – Designer Signature Edition,309128,7.9069,2.6667,2020,1,2,180,480,12,151,0
Disney: The Haunted Mansion – Call of the Spirits Game,309129,7.08127,1.8125,2020,2,6,30,30,9,3398,0
City Builder: Ancient World,309207,6.93054,2.4286,2021,1,4,30,60,8,524,0
SCOPE Stalingrad,309297,6.90355,1.6,2020,2,4,10,15,12,606,0
Camping Life,309315,7.09311,1.8571,2022,2,2,15,30,8,249,0
Apogee,309319,6.81522,3.4,2021,1,5,45,60,10,339,0
Familiar Alchemy,309377,6.62963,2,2021,2,4,30,60,10,115,0
Arcana Rising,309408,6.92281,2.1154,2022,1,6,20,60,14,1536,0
Tiny Epic Pirates,309430,7.05122,2.8429,2021,1,4,30,60,14,7134,1
Forest of Radgost,309625,7.44163,2.2222,2022,1,7,45,90,14,574,0
Small World of Warcraft,309630,7.34815,2.5938,2020,2,5,40,80,8,9001,1
Roar and Write!,309698,6.64871,1.75,2022,1,99,15,20,8,525,0
Pessoa,309728,7.31951,2.5714,2022,1,4,45,75,10,576,0
The Field of the Cloth of Gold,309752,7.1973,1.5333,2020,2,2,20,20,0,607,0
Desert Pack,309816,6.02,2,2020,2,3,20,20,8,223,0
Universal Rule: Singularity,309832,7.764,2,2020,3,5,30,45,8,207,0
Funkoverse Strategy Game: Tim Burton's The Nightmare Before Christmas 100,309857,7.23699,2,2020,2,4,20,60,10,996,0
Gudetama: The Tricky Egg Card Game,309862,6.39312,1.1429,2020,2,7,20,20,7,957,0
"Border Reivers: Anglo-Scottish Border Raids, 1513-1603",309913,7.76672,2.75,2023,1,6,120,180,12,451,0
Hidden Games Crime Scene: The Midnight Crown,309917,8.02585,2.1429,2020,1,6,90,150,14,612,0
Whale Riders: The Card Game,310031,6.41119,1.1111,2021,2,5,20,20,0,728,0
Scooby-Doo! The Board Game,310067,7.35277,1.7857,2022,1,5,30,30,10,1156,0
Roundforest,310076,6.28205,2,2020,2,4,45,60,8,168,0
Nemesis: Lockdown,310100,8.40833,3.891,2022,1,5,90,180,12,12083,1
Overboss: A Boss Monster Adventure,310192,7.37189,2.0238,2021,1,5,20,30,8,4758,1
Surrealist Dinner Party,310194,6.80029,1.8889,2021,2,4,35,50,0,648,0
The Original Sherlock Holmes and His Baker Street Irregulars,310196,6.90544,1.6667,2021,1,5,30,45,12,217,0
Escape: Roll & Write,310198,6.32973,2,2021,2,4,30,30,8,956,0
Tiny Epic Pirates: Deluxe Edition,310203,7.20278,2.7143,2021,1,4,30,60,14,3612,0
Mother of Frankenstein,310267,7.4375,2.6667,2023,1,6,480,900,13,207,0
Matchi,310271,5.86028,1,2020,2,2,15,30,8,106,0
Okko: Legendary Journey,310290,7.66429,2.3333,2022,1,2,40,45,14,113,0
Kapadokya,310301,7.13291,2,2021,2,2,15,30,10,173,0
Bomber Boys,310363,7.7237,1.8,2020,1,1,15,30,0,266,0
Kleos,310371,7.75914,2.5,2021,1,5,60,120,14,248,0
The Shining: Escape from the Overlook Hotel,310408,4.13393,1,2020,1,99,120,120,17,292,0
Feierabend,310442,7.12423,2.3,2020,1,6,45,75,12,820,0
Zombie Teenz Evolution,310448,7.71796,1.4483,2020,2,4,15,25,8,4174,1
BarBEARian Battlegrounds: Tales of BarBEARia,310479,7.13958,2,2021,2,6,30,60,10,233,0
Paleontologists,310578,6.85154,1.6667,2020,1,100,15,20,8,121,0
Sherlock Far West: La Mina Maldita,310610,6.99252,1.75,2020,1,8,60,60,10,436,0
Sherlock Far West: Disparos al amanecer,310611,6.89342,2,2020,1,8,60,60,10,424,0
Sherlock Far West: Pacto con el diablo,310612,6.93205,1.75,2020,1,8,60,60,10,412,0
Dice Miner,310632,7.29307,1.6571,2021,1,4,20,30,10,3462,1
Drakborgen,310636,7.43717,2.2,2022,2,4,30,60,15,324,0
Ostium,310641,7.19113,3,2021,1,3,40,40,12,293,0
Inca Empire: The Card Game,310692,6.54286,2.6667,2020,2,5,60,90,13,121,0
1979: Revolution in Iran,310757,7.46189,2.8667,2021,2,2,90,120,14,392,0
Margraves of Valeria: Kickstarter Edition,310779,7.74096,3,2020,2,5,60,120,14,271,0
Catapult Feud,310789,7.14397,1.1071,2021,2,2,20,30,7,3439,0
Stalingrad Solitaire,310833,6.84848,2.4,2021,1,1,120,180,14,123,0
Carnegie,310873,8.04487,3.8256,2022,1,4,90,120,12,10255,1
Battle for Germany: Deluxe Edition,310880,7.9439,2.2222,2021,2,4,180,240,12,203,0
Belaad: The Land of Swords and Quills,310885,7.91431,2.4545,2020,2,6,30,60,10,289,0
Pokémon Trading Card Game Battle Academy,310953,6.99562,1.9,2020,2,2,30,30,6,1852,0
Interceptor,310993,6.78483,2,2020,4,4,20,20,8,259,0
RagnaRok Star,311004,7.45936,2,2021,2,4,35,45,10,241,0
Marvel Battleworld,311020,6.38091,1.5,2020,1,4,15,30,6,247,0
Five Three Five,311031,7.14034,1.4,2020,2,6,15,30,8,508,0
La Guerre de 1870: La chute de Napoléon III (juillet-août 1870),311190,7.61905,2.75,2020,2,2,210,210,12,125,0
Influentia,311191,6.53708,2,2020,3,4,45,45,10,246,0
Farts & Fairies,311192,7.87708,1,2020,2,6,20,20,8,105,0
Anno 1800,311193,7.75548,3.1518,2020,2,4,120,120,12,9563,1
Wild Cards,311209,6.50591,1.1667,2020,2,5,20,30,10,261,0
ExoBase,311279,8.14706,3,2020,1,1,30,60,12,113,0
ESCAPE Dysturbia: Gefahr in den Docks,311308,6.22581,2.3333,2020,1,8,90,90,12,108,0
Herd Mentality,311322,6.69682,1,2020,4,20,20,20,10,3146,0
Disney Sketchy Tales,311323,6.34062,1,2020,4,8,20,20,8,147,0
P for Pizza,311330,6.46504,1,2020,2,4,20,20,8,741,0
Sugar Heist,311332,6.79211,1.5,2020,2,4,45,60,0,178,0
Judge Dredd: I am the Law – Starter Set,311397,8.01364,2,2019,2,8,60,240,12,108,0
Florenza: X Anniversary Edition,311464,8.00847,3.7059,2020,1,5,60,180,14,713,0
Roll & Raid,311465,7.49521,2.6,2020,1,6,30,60,8,471,0
Escape Room: The Game – Family Edition: The Jungle,311541,6.26385,2,2018,3,5,60,60,10,219,0
Blazon,311610,6.98799,2.1,2023,2,4,30,60,14,789,0
What Do You Meme?: Family Edition,311659,4.99609,1,2019,3,20,30,90,8,648,0
Top of the Pops: The Game,311676,6.47143,1,2020,3,99,30,30,14,121,0
Escape the Room: The Cursed Dollhouse,311686,6.29153,4.2,2020,1,4,120,120,13,501,0
Piratas! (3ª Edição),311702,7.86242,1.5,2020,2,6,10,25,10,177,0
Oracle,311708,6.58204,2.3333,2020,3,5,30,60,8,134,0
Mini Rogue,311715,7.61675,2.0192,2021,1,2,30,45,12,4976,1
Dice Theme Park,311725,6.68944,3.0385,2022,1,4,75,90,14,1576,0
Freedom Five: A Sentinel Comics Board Game,311731,7.8439,2.5,2023,1,5,90,90,14,106,0
I Am Death Now?,311751,6.3759,1,2020,2,5,30,45,13,279,0
Kinghill,311822,8.125,3,2022,1,2,45,90,13,391,0
Nova Aetas Renaissance,311823,8.60756,2.6667,2022,1,6,45,90,12,138,0
Sherwood Bandits,311828,6.55801,2,2021,2,4,30,40,14,261,0
The Arctic,311829,6.18315,2,2020,2,2,15,30,15,435,0
Cartaventuras,311894,7.44341,1.6,2021,1,8,30,45,8,185,0
Votes for Women,311900,8.07597,2.3667,2022,1,4,60,75,12,936,0
Lost Explorers,311918,5.63856,1.6,2021,2,4,40,40,10,622,0
Ultimate Werewolf: Extreme,311920,7.90711,2.5,2021,3,25,30,60,8,487,0
Long Live the King: A Game of Secrecy and Subterfuge,311927,7.47589,2.3333,2020,4,8,15,45,12,122,0
Block and Key,311930,7.01652,1.6667,2022,1,4,20,40,8,1387,0
Frostpunk: The Board Game,311988,8.32038,4.2803,2022,1,4,120,150,16,6807,1
Macaron,311990,6.70844,2,2021,1,5,20,30,10,185,0
Zero Leader,312059,8.57975,2.9,2021,1,1,45,120,12,498,0
Make Make,312243,7.47582,2.2,2020,3,4,30,30,10,112,0
Curious Cargo,312251,7.12512,3.2093,2020,2,2,30,60,12,5022,1
Rollway Station,312259,7.36026,2.75,2020,1,1,30,45,0,135,0
Star Wars: Unlock!,312267,7.07856,1.8182,2020,1,6,60,60,10,6954,1
Your Friend Is Sad,312289,6,1,2021,1,4,15,30,14,275,0
Century: Golem Edition – An Endless World,312318,7.56849,2,2020,2,4,30,45,8,4361,1
Munchkin Disney,312346,6.58299,2,2020,3,6,40,60,10,819,0
Pandoria Merchants,312372,6.56421,3,2020,1,4,30,90,8,357,0
Duck,312463,6.64266,1.25,2020,3,5,15,15,8,433,0
Lost Ruins of Arnak,312484,8.07756,2.9042,2020,1,4,30,120,12,56397,1
The Transcontinental,312512,7.21484,3.5,2022,1,4,75,150,13,1166,0
Pizza Rush,312533,6.50323,1,2019,2,7,15,45,6,111,0
Pigeon Pigeon,312535,6.34531,1,2020,2,10,15,25,14,139,0
The Forest Watch,312594,6.37323,1.5,2021,1,1,15,15,8,311,0
Oversiege,312613,6.78508,1.2,2020,2,10,15,30,7,162,0
Flourish,312618,6.80363,1.8571,2021,1,7,20,60,8,3034,0
The Vote: Suffrage and Suppression in America,312626,7.32462,3.8333,2020,2,2,90,120,0,359,0
Supercharged,312630,6.4,1.8,2021,1,5,45,75,8,105,0
French Toast,312633,6.74733,1,2021,2,10,5,10,6,173,0
Poo Pocalypse,312693,5.62867,1.3333,2020,2,4,15,30,7,157,0
Hercules,312722,7.30663,2,2022,1,4,20,45,8,155,0
Kopi King,312726,5.96651,1,2020,1,6,15,20,6,175,0
"Storm Over Madrid 1936: ""Miracle of November""",312738,7.14138,2.8333,2020,2,2,60,240,0,286,0
Titanic,312744,6.08323,1.8571,2020,2,5,40,40,12,639,0
"1815, Scum of the Earth: The Battle of Waterloo Card Game",312748,7.4964,2.375,2022,1,2,30,60,14,570,0
Hot Words,312759,6.46216,1.6667,2020,4,16,20,30,8,208,0
The Joker,312762,5.18931,1.5,2020,3,6,45,60,12,343,0
Lizard Wizard,312767,7.07995,2.1905,2021,2,6,90,120,10,2576,0
Poetry for Neanderthals,312786,6.65839,1.0952,2020,2,12,15,15,7,4794,0
Pendulum,312804,6.47396,2.9091,2020,1,5,60,90,12,5048,0
Townsfolk Tussle,312859,7.68357,2.5667,2022,2,5,40,200,14,2192,0
Lock 'n Load Tactical: Heroes of the Bitter Harvest,312880,8.48276,3.25,2023,1,2,90,240,12,147,0
Conan the Cimmerian: The Tower of the Elephant,312904,6.67175,2,2021,1,2,30,60,14,208,0
Elements of the Gods,312911,7.33654,2.2,2021,1,5,30,90,14,179,0
Rallyman: DIRT,312959,7.64897,2.3333,2022,1,6,45,60,14,1690,0
Hogs of War: The Miniatures Game,312965,8.40755,3,2020,1,4,60,90,10,237,0
Pitch&Plakks,312968,6.25048,1,2021,1,20,10,180,3,226,0
Sumatra,313000,6.70755,1.8889,2020,2,5,45,45,8,480,0
1944: Battle of the Bulge,313002,7.55736,2.25,2020,2,2,60,120,14,370,0
Apollo: A Game Inspired by NASA Moon Missions,313008,6.29959,2.6429,2020,2,5,30,60,12,2548,0
Cosmic Encounter: 42nd Anniversary Edition,313010,8.25776,2.5652,2018,3,5,60,120,14,2567,1
Transmissions,313065,7.35229,2.0769,2022,1,4,45,60,10,1916,0
Danger Noodle!,313070,5.16118,1.2,2020,2,8,10,20,12,239,0
Salerno '43,313073,8.09385,3.3913,2022,1,2,120,360,14,1578,0
Sleep Tight,313085,6.59394,2.3333,2021,1,4,5,30,14,230,0
Luzon Rails,313090,7.23817,2.625,2021,3,5,45,90,12,281,0
Four Humours,313093,6.98288,2.1818,2022,1,6,45,60,10,685,0
"Bye, Felicia!",313100,6.50435,1,2020,3,8,20,20,12,246,0
Antematter,313104,6.08094,2.5,2022,3,6,45,120,12,147,0
Sorry!,313121,4.85215,1,2016,2,4,30,30,6,1038,0
18MS: The Railroads Come to Mississippi,313129,6.98272,3.3,2020,2,4,90,150,0,312,0
The Librarians: Adventure Card Game,313159,7.94756,2.3333,2021,1,4,60,120,14,339,0
Backwoods,313178,7.30299,2.5,2021,1,4,60,120,14,178,0
Oriflamme: Ablaze,313261,7.33745,2.4167,2020,3,5,15,30,10,1786,0
Shamans,313262,6.98332,1.8824,2021,3,5,30,60,10,3512,0
Rescuing Robin Hood,313269,7.14462,2.25,2021,1,5,60,90,10,588,0
Alhambra: Roll & Write,313274,6.08657,1.75,2020,1,5,30,45,8,644,0
Funkoverse Strategy Game: Game of Thrones 100,313292,7.28568,2,2020,2,4,20,60,13,903,0
Indus 2500 BCE,313349,7.26023,1.9,2020,1,5,30,60,14,179,0
Tribunal 1920,313439,7.08214,1.5,2020,2,2,10,30,8,173,0
Dungeons & Drinks,313454,7.23255,1,2020,2,6,45,45,18,179,0
The Dark Village,313457,5.38235,1,2020,1,4,90,300,0,167,0
OK Boomer!,313463,4.84194,1,2020,2,8,30,60,18,117,0
Unsolved Case Files: Harmony Ashcroft,313467,6.82822,1.75,2020,1,8,30,120,14,486,0
Knockdown,313471,6.95391,1.4,2022,2,4,15,30,8,471,0
L.A.M.A. Party Edition,313473,6.97543,1.0625,2020,2,6,20,20,8,1770,0
Rustling Leaves,313531,6.92353,1.6364,2020,2,6,20,20,8,2524,0
Pop-Tarts Game,313536,6.07517,1,2020,2,6,15,15,13,521,0
Something Wild! Mickey and Friends,313537,6.31409,1,2020,2,4,15,15,6,274,0
Something Wild! Toy Story,313538,6.48171,1.5,2020,2,4,15,15,6,179,0
Something Wild! Disney The Little Mermaid,313541,6.48426,1,2020,2,4,15,15,6,165,0
Something Wild! Disney Aladdin,313542,6.53825,1,2020,2,4,15,15,6,159,0
Something Wild!,313543,6.8262,1.3333,2020,2,4,15,15,6,143,0
Anxiety Attack!,313551,6.57,1,2020,2,6,20,45,12,163,0
Lost In Straya,313695,5.51041,1,2021,1,6,30,30,8,283,0
Monster Expedition,313698,6.86963,2.02,2020,1,4,30,30,12,2030,0
Hibachi,313718,7.10222,1.7692,2021,2,4,45,45,10,1265,0
Samoa,313723,6.48075,1.625,2020,2,4,25,25,10,310,0
Harsh Shadows,313730,7.19552,1.6667,2021,1,1,20,30,8,554,0
Personal Space,313750,7.17879,3,2020,1,1,20,30,10,163,0
Rube,313771,5.65,1,2020,2,2,20,20,8,122,0
"Defending America: Intercepting the Amerika Bombers, 1947-48",313776,8.12381,2,2021,1,1,90,120,10,193,0
Taco Cat Goat Cheese Pizza: Demo deck,313802,6.26667,1,2020,2,3,10,10,8,298,0
Oros,313807,7.42948,3.25,2023,1,4,60,120,14,2614,0
Hello Neighbor: The Secret Neighbor Party Game,313817,5.464,1,2020,5,10,30,30,8,314,0
Lunar Base,313841,7.20221,2.0588,2021,2,6,15,30,10,706,0
Escape The Night: The Board Game,313850,4.76975,1,2020,1,11,90,120,0,317,0
Rambo: The Board Game – First Blood,313875,5.7013,1.5,2020,1,1,60,90,14,293,0
Aliens: Bug Hunt,313919,7.37688,1.9444,2020,1,4,60,60,17,934,0
The Mariana Trench,313935,6.29185,1.1667,2021,1,2,10,20,8,420,0
The Pet Cemetery,313956,6.54516,1,2020,2,6,30,45,13,105,0
Cloud City,313963,6.51138,1.2821,2020,2,4,30,60,10,1889,0
Kingswood: Royal Edition,313965,7.26457,2,2020,1,5,15,45,10,240,0
Pirate Legends,314009,6.92833,1.3333,2020,2,4,30,60,8,190,0
UNDO: Peak of No Return,314017,6.52532,1,2020,2,6,45,90,10,281,0
Solar Storm: Deluxe Edition,314019,7.34934,2.1667,2020,1,4,30,60,10,594,0
Break In: Alcatraz,314026,5.11425,2,2020,1,6,120,120,10,551,0
Levitation: Masters of Magic,314032,6.98413,2.6667,2021,2,5,60,90,12,173,0
Pandemic Legacy: Season 0,314040,8.43322,3.1353,2020,2,4,45,60,14,15176,1
D-Day Quad Deluxe,314063,7.3459,2.2857,2020,1,3,60,240,12,159,0
Agropolis,314088,7.4142,1.7708,2021,1,4,15,20,8,6710,1
Clue: The Golden Girls,314115,6.05333,2,2017,2,6,60,60,8,157,0
Factory 42,314125,6.72,3.6923,2021,2,5,90,120,12,421,0
2 Minutes to Midnight,314170,7.80795,4.1667,2022,1,2,60,420,14,518,0
"Warhammer 40,000 (Ninth Edition)",314243,7.43144,4.3125,2020,2,6,120,240,12,759,0
"Warhammer 40,000: Indomitus",314252,8.12642,4.5,2020,2,2,120,240,12,321,0
The Quest Kids: Matching Adventure,314336,7.10901,1,2021,1,6,20,20,3,103,0
Claim Pocket,314349,6.95963,1.75,2020,2,2,25,25,10,536,0
Fearsome Wilderness,314350,6.33974,2,2020,1,4,45,90,14,125,0
ORP Orzeł,314376,6.98786,2.1667,2020,2,2,20,30,10,145,0
The Shivers (Deluxe Edition),314385,7.1342,2,2022,2,5,45,60,7,412,0
Wutaki,314393,7.59273,2.7647,2021,2,4,60,90,14,340,0
Pocket Detective №2,314395,6.81512,1.375,2020,1,6,45,60,10,480,0
In the Palm of Your Hand,314397,6.82853,1,2020,2,8,20,30,10,441,0
Rapa Nui,314401,6.91983,2,2020,2,4,45,45,10,709,0
Fluxx,314413,5.79886,1.5,2012,2,6,5,20,8,1084,0
The Fuzzies,314421,6.62395,1,2021,2,4,5,15,6,2065,0
The Deadly Woods: The Battle of the Bulge,314461,7.51067,2.9,2021,2,2,360,720,14,369,0
Meadow,314491,7.77634,2.2328,2021,1,4,60,90,10,15727,1
Codex Naturalis,314503,7.23926,1.7711,2021,1,4,20,30,7,7006,1
Iwari: Deluxe Edition,314530,7.64921,2.381,2020,1,6,45,45,14,1724,0
Escape Room in a Box: The Walking Dead,314542,7.46042,2,2020,4,8,90,90,13,159,0
Campeones de Midgard: Big Box,314550,8.10414,2.6667,2020,2,4,60,90,10,186,0
"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",314577,8.85205,4.7708,2022,2,2,60,6000,16,1474,0
Hamburg,314580,7.62774,3.1667,2022,1,5,60,90,10,1876,0
Amsterdam,314582,7.91315,3.5,2022,1,4,60,120,12,1916,0
Night Parade of a Hundred Yokai,314589,7.4419,1.9375,2021,1,4,30,45,14,916,0
Stilicho: Last of the Romans,314672,7.8163,2.4286,2020,1,1,90,90,0,398,0
Now or Never,314745,7.7732,3.6889,2022,1,4,90,180,13,3302,0
Tiny Epic Kingdoms: Deluxe Edition,314758,6.48958,2,2014,2,5,30,45,13,161,0
Tiny Epic Kingdoms: 2nd Edition – Deluxe Edition,314759,7.04351,2.5,2015,2,5,30,45,14,339,0
Aeronautica Imperialis: Skies of Fire,314837,7.97727,2,2020,2,2,45,90,14,112,0
Nutty Squirrels of the Oakwood Forest,314881,6.8581,1.6667,2021,1,6,20,45,8,154,0
Fox Matters,314893,6.16358,2.3333,2020,1,5,45,60,12,291,0
Ramen! Ramen!,314971,6.94766,1.75,2021,1,4,30,30,8,474,0
Strawberry Sunset,315021,6.40524,1.5714,2020,2,4,10,20,7,421,0
Scape Goat,315043,7.03649,1.5385,2020,3,6,30,30,14,1197,0
"Mediterranean Empires: The Struggle for the Middle Sea, 1281-1350 AD",315045,7.54839,2.6667,2021,2,2,120,300,0,151,0
The Sherlock Files: Vol III – Puzzling Plots,315046,7.14216,1,2020,1,8,60,60,14,211,0
Survive: Escape from Atlantis!,315048,7.45562,1.75,2010,2,4,45,60,8,941,0
Disney Shadowed Kingdom,315058,4.38014,1.5,2020,2,2,15,15,8,332,0
Dream Crush,315059,7.17603,1,2021,2,6,30,30,14,902,0
Unmatched: Buffy the Vampire Slayer,315060,7.57157,2,2020,2,4,20,40,14,3241,0
Autumn Harvest: A Tea Dragon Society Game,315138,7.02196,1.4,2020,2,4,30,60,0,792,0
Over-Rated,315186,5.77703,1,2020,3,20,30,90,17,190,0
Black It Out,315219,8.24946,1,2020,1,100,10,30,4,122,0
Vampire: The Masquerade – Rivals Expandable Card Game,315221,7.34754,3.3077,2021,2,4,30,70,14,1441,0
Embarcadero,315234,7.27712,3.3333,2021,1,4,60,90,12,1015,0
Murano: Complete Edition,315252,7.51692,2.8333,2020,2,4,60,75,10,348,0
Tuppfehler,315267,6.78456,1,2020,2,6,25,25,10,148,0
IQ Files: Escape Room – Liberation,315289,7.55953,1.5,2021,1,10,90,150,12,168,0
