BGGId,Name,YearPublished,Complexity,ComplexityCategory,AvgRating,MinPlayers,MaxPlayers,NumOwned,MfgPlaytime,ComMinPlaytime,ComMaxPlaytime,MfgAgeRec,NumUserRatings,TotalMechanics,boardgamerank,strategygamesrank,abstractsrank,familygamesrank,thematicrank,cgsrank,wargamesrank,partygamesrank,childrensgamesrank,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens
2251,Strat-O-Matic Baseball,1962,2.3762,Average complexity,7.791,1,2,1631,45,45,45,11,1097,2,1510,908,21926,21926,321,21926,21926,21926,21926,1,1,0,0,0,0,0,0
2393,Xiangqi,762,3.5864,High complexity,7.11228,2,2,2976,60,60,60,8,1948,1,1511,21926,56,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
123239,Wits & Wagers Party,2012,1.1277,Low complexity,6.91417,4,18,5214,25,25,25,8,2190,1,1512,21926,21926,21926,21926,21926,21926,69,21926,0,0,0,0,0,0,1,0
123570,Strike,2012,1.0426,Low complexity,6.84138,2,5,3680,15,15,15,8,2529,3,1513,21926,21926,406,21926,21926,21926,90,21926,0,0,0,1,0,0,1,0
6205,Europe Engulfed: WWII European Theatre Block Game,2003,3.7733,High complexity,7.48086,2,3,2343,720,720,720,14,1278,7,1514,21926,21926,21926,21926,21926,127,21926,21926,0,0,1,0,0,0,0,0
13308,Niagara,2004,1.8329,Low complexity,6.47568,3,5,9874,45,30,45,8,8142,5,1515,21926,21926,469,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
235014,Sorcerer City,2020,2.2609,Average complexity,7.54932,1,6,2486,60,45,60,14,1116,4,1516,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
206915,Tempel des Schreckens,2016,1.1591,Low complexity,7.10479,3,10,2858,15,15,15,8,1656,5,1517,21926,21926,21926,21926,21926,21926,66,21926,0,0,0,0,0,0,1,0
214396,Campy Creatures,2017,1.4103,Low complexity,7.08832,2,5,4020,30,20,30,10,1805,6,1518,21926,21926,410,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
15511,Fjords,2005,1.7192,Low complexity,6.74174,2,2,3410,30,30,30,8,3023,4,1519,21926,81,425,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
230305,Unlock!: Mystery Adventures – The Tonipal's Treasure,2017,2.5,Average complexity,7.04262,1,6,3556,60,60,60,10,1727,3,1520,21926,21926,374,285,21926,21926,21926,21926,1,0,0,1,0,0,0,0
2808,The Russian Campaign,1974,2.8611,Average complexity,7.30634,2,2,2834,360,360,360,12,1432,10,1521,21926,21926,21926,21926,21926,153,21926,21926,0,0,1,0,0,0,0,0
32125,Felicity: The Cat in the Sack,2007,1.3962,Low complexity,6.57097,3,5,5635,20,20,20,8,4802,3,1522,21926,21926,448,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
37907,Diamonds Club,2008,2.6307,Average complexity,7.04429,2,4,1505,75,75,75,10,1736,3,1523,780,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
91984,Québec,2011,2.9766,Average complexity,7.13265,2,5,2185,75,75,75,13,1538,3,1524,776,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
252446,Key Flow,2018,2.8571,Average complexity,7.4127,2,6,2276,75,45,75,14,1132,5,1525,743,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
205610,A Game of Thrones: Hand of the King,2016,1.2,Low complexity,6.67033,2,4,7069,30,15,30,14,3688,3,1526,21926,21926,441,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
271319,Las Vegas Royale,2019,1.5333,Low complexity,7.46161,2,5,2458,60,45,60,8,1135,2,1527,21926,21926,344,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
1662,"Napoléon: The Waterloo Campaign, 1815",1974,2.4802,Average complexity,7.35009,2,3,2657,120,120,120,12,1286,5,1528,21926,21926,21926,21926,21926,129,21926,21926,0,0,1,0,0,0,0,0
113636,Edo,2012,2.9541,Average complexity,7.06917,2,4,2703,60,60,60,12,1646,4,1529,794,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
38386,A Castle for All Seasons,2008,2.7855,Average complexity,6.7342,2,4,3322,60,60,60,10,2965,4,1530,833,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
169611,Love Letter: The Hobbit – The Battle of the Five Armies,2015,1.2857,Low complexity,7.11025,2,4,3345,30,20,30,8,1707,3,1531,21926,21926,394,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
182189,Treasure Hunter,2015,1.8673,Low complexity,6.76742,2,6,4651,40,40,40,8,2796,3,1532,21926,21926,421,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
71074,Expedition: Northwest Passage,2010,2.693,Average complexity,6.98334,1,4,2231,60,60,60,14,1865,5,1533,806,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
155255,Pax Pamir,2015,3.6543,High complexity,7.50889,2,5,2038,120,60,120,12,1095,6,1534,750,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
54137,Battle Sheep,2010,1.4667,Low complexity,6.62495,2,4,5292,15,15,15,7,4232,4,1535,21926,110,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
1887,Legend of the Five Rings,1995,3.3034,High complexity,7.15333,2,8,2234,45,45,45,12,1652,3,1536,21926,21926,21926,21926,55,21926,21926,21926,0,0,0,0,1,0,0,0
4636,Clans,2002,2.0281,Average complexity,6.55794,2,4,4930,30,30,30,10,4933,6,1537,21926,109,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
144529,Theseus: The Dark Orbit,2013,2.8319,Average complexity,7.07193,2,4,2863,90,45,90,8,1748,4,1538,799,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
41010,Carcassonne Junior,2009,1.1346,Low complexity,6.70119,2,4,6970,20,10,20,4,3548,3,1539,21926,21926,21926,21926,21926,21926,21926,31,0,0,0,0,0,0,0,1
4396,Odin's Ravens,2002,1.6762,Low complexity,6.65193,2,2,4903,30,30,30,10,3714,2,1540,880,21926,444,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
24310,The Red Dragon Inn,2007,1.6594,Low complexity,6.56161,2,4,12065,45,45,45,13,7426,5,1541,21926,21926,21926,420,21926,21926,177,21926,1,0,0,0,0,0,1,0
38765,Ground Floor,2012,3.7273,High complexity,7.0231,2,6,2311,150,90,150,12,1687,1,1542,795,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
217398,Path of Light and Shadow,2017,3.1458,High complexity,7.45598,2,4,1769,120,60,120,14,1151,6,1543,764,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
340466,Unfathomable,2021,2.8605,Average complexity,7.98273,3,6,2623,240,120,240,14,885,7,1544,21926,21926,21926,248,21926,21926,21926,21926,1,0,0,0,0,0,0,0
38992,Royal Palace,2008,2.7824,Average complexity,6.87564,2,4,2460,60,60,60,12,2142,2,1545,811,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
37358,Founding Fathers,2010,2.7516,Average complexity,6.96837,3,5,2179,90,90,90,13,1848,7,1546,804,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
268620,Similo,2019,1.0577,Low complexity,6.89294,2,8,5271,15,10,15,7,2140,3,1547,21926,21926,404,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
220792,The Expanse Board Game,2017,2.6977,Average complexity,7.20174,2,4,2794,60,60,60,14,1442,8,1548,792,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
218804,Imaginarium,2018,2.95,Average complexity,7.19031,2,5,2755,90,90,90,14,1532,1,1549,812,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
35503,Ra: The Dice Game,2009,1.7442,Low complexity,6.78131,2,4,2258,45,45,45,10,2496,5,1550,21926,21926,412,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
24742,Cold War: CIA vs KGB,2007,1.8557,Low complexity,6.63249,2,2,6246,60,30,60,12,4022,5,1551,891,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
57660,Time's Up! Edición Azul,2006,1.2321,Low complexity,7.33284,4,12,1840,45,45,45,12,1217,4,1552,21926,21926,21926,21926,21926,21926,47,21926,0,0,0,0,0,0,1,0
46396,Ubongo 3D,2009,2,Average complexity,7.10233,2,4,1981,30,30,30,10,1609,2,1553,21926,43,380,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
210232,Dungeon Degenerates: Hand of Doom,2017,3.5574,High complexity,8.23936,1,4,2037,360,30,360,10,910,5,1554,21926,21926,21926,257,21926,21926,21926,21926,1,0,0,0,0,0,0,0
38713,Time's Up! Edición Amarilla,2008,1.1111,Low complexity,7.47938,4,12,2020,30,30,30,0,1082,4,1555,21926,21926,21926,21926,21926,21926,53,21926,0,0,0,0,0,0,1,0
124172,Tsuro of the Seas,2012,1.4271,Low complexity,6.54265,2,8,10964,40,20,40,8,5961,5,1556,21926,187,483,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
27627,Talisman: Revised 4th Edition,2007,2.186,Average complexity,6.52146,2,6,21071,90,90,90,13,13818,5,1557,21926,21926,21926,467,21926,21926,21926,21926,1,0,0,0,0,0,0,0
312267,Star Wars: Unlock!,2020,1.8462,Low complexity,7.11695,1,6,4310,60,60,60,10,1517,3,1558,21926,21926,21926,295,21926,21926,21926,21926,1,0,0,0,0,0,0,0
142961,Thunderstone Advance: Numenera,2013,2.7385,Average complexity,7.2868,1,5,2951,90,60,90,12,1308,3,1559,791,21926,21926,289,21926,21926,21926,21926,1,1,0,0,0,0,0,0
157,Eurorails,1990,2.7397,Average complexity,7.08606,2,6,2644,240,180,240,10,1771,4,1560,846,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
180852,Tiny Epic Western,2016,2.8738,Average complexity,6.66451,1,4,11072,45,30,45,14,3808,7,1562,906,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
28089,Château Roquefort,2007,1.5796,Low complexity,6.84259,2,4,3058,30,30,30,6,2319,5,1563,21926,21926,415,21926,21926,21926,21926,14,0,0,0,1,0,0,0,1
238393,Monolith Arena,2018,2.3929,Average complexity,7.6005,2,4,2060,45,30,45,10,1025,6,1564,786,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
146418,Warhammer: Diskwars,2013,2.768,Average complexity,7.08525,2,4,4189,90,45,90,14,1899,7,1565,21926,21926,21926,21926,60,348,21926,21926,0,0,1,0,1,0,0,0
125752,Race! Formula 90,2013,3.5189,High complexity,7.98854,2,6,1034,270,90,270,14,824,5,1566,757,21926,21926,239,21926,21926,21926,21926,1,1,0,0,0,0,0,0
174078,Holmes: Sherlock & Mycroft,2015,1.8235,Low complexity,6.82927,2,2,4262,30,20,30,10,2335,4,1567,21926,21926,427,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
261594,Warhammer Underworlds: Nightvault,2018,2.4444,Average complexity,7.88186,2,2,2452,60,30,60,12,871,8,1568,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
276830,Sanctum,2019,2.3902,Average complexity,7.15436,2,4,2868,100,60,100,12,1596,4,1569,819,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
235375,Spirits of the Forest,2018,1.35,Low complexity,6.89931,1,4,4965,20,20,20,14,2251,2,1570,21926,100,438,21926,21926,21926,21926,21926,0,0,0,1,0,1,0,0
285265,Rune Stones,2019,2.3256,Average complexity,7.27028,2,4,2367,60,60,60,10,1354,4,1571,21926,21926,385,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
241831,Reykholt,2018,2.127,Average complexity,6.75112,1,4,5050,60,30,60,12,2780,3,1572,871,21926,440,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
163370,Carcassonne: Gold Rush,2014,1.9444,Low complexity,7.16322,2,5,2938,35,35,35,8,1466,2,1573,830,21926,390,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
129459,Duel of Ages II,2013,3.4111,High complexity,7.42501,2,8,2158,150,150,150,12,1189,7,1574,21926,21926,21926,283,21926,21926,21926,21926,1,0,0,0,0,0,0,0
3097,1849: The Game of Sicilian Railways,1998,4.2381,High complexity,8.25541,3,5,1052,180,180,180,14,623,5,1575,701,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
8190,The Bridges of Shangri-La,2003,2.7193,Average complexity,6.80512,3,4,3443,60,60,60,10,2385,3,1576,849,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
1107,Nyet!,1997,1.9222,Low complexity,6.79175,2,5,4162,30,30,30,10,2387,2,1577,848,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
168998,Marvel Dice Masters: Age of Ultron,2015,2.4615,Average complexity,7.25369,2,2,3451,60,60,60,14,1336,3,1578,21926,21926,21926,21926,35,21926,21926,21926,0,0,0,0,1,0,0,0
342942,Ark Nova,2021,3.7714,High complexity,8.47839,1,4,884,150,90,150,14,618,10,1579,711,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
56931,Arena: Roma II,2009,1.9252,Low complexity,6.87742,2,2,2853,45,30,45,8,2064,4,1580,831,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
24703,Heroscape Marvel: The Conflict Begins,2007,2.062,Average complexity,7.0147,2,2,4121,60,60,60,8,1868,3,1581,21926,21926,21926,332,21926,21926,21926,21926,1,0,0,0,0,0,0,0
180199,"Colonial Twilight: The French-Algerian War, 1954-62",2017,3.8246,High complexity,7.79055,1,2,2587,300,90,300,12,888,6,1582,21926,21926,21926,21926,21926,83,21926,21926,0,0,1,0,0,0,0,0
3931,Mare Nostrum,2003,2.9856,Average complexity,6.71647,3,5,3494,120,120,120,10,3144,5,1583,886,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
174837,Sol: Last Days of a Star,2017,2.8649,Average complexity,7.589,1,5,1294,90,45,90,10,1013,7,1584,784,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
180020,Virus!,2015,1.0224,Low complexity,6.75724,2,6,7082,20,20,20,8,3883,3,1585,21926,21926,542,21926,21926,21926,228,21926,0,0,0,1,0,0,1,0
275913,Bruxelles 1897,2019,2.9074,Average complexity,7.31056,2,4,2903,60,40,60,10,1310,4,1586,814,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
63759,Seeland,2010,2.3154,Average complexity,6.91217,2,4,2887,60,45,60,9,1943,2,1587,834,21926,409,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
42673,Field Commander: Napoleon,2011,2.802,Average complexity,7.7218,1,1,2396,180,180,180,12,941,4,1588,21926,21926,21926,21926,21926,92,21926,21926,0,0,1,0,0,0,0,0
298371,Wild Space,2020,2.1471,Average complexity,7.40338,1,5,2302,40,15,40,10,1110,5,1589,21926,21926,379,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
36522,2 de Mayo,2008,2.1561,Average complexity,6.91328,2,2,2483,20,20,20,12,1930,5,1590,840,21926,21926,21926,21926,322,21926,21926,0,1,1,0,0,0,0,0
219101,Pavlov's House,2018,2.6275,Average complexity,7.98476,1,3,2271,75,60,75,12,818,6,1591,21926,21926,21926,21926,21926,85,21926,21926,0,0,1,0,0,0,0,0
195528,La Granja: No Siesta,2016,2.1765,Average complexity,6.81194,1,4,3493,45,30,45,10,2225,3,1592,851,21926,433,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
66588,Wits & Wagers Family,2010,1.1026,Low complexity,6.92034,3,10,3990,20,20,20,8,1890,2,1593,21926,21926,416,21926,21926,21926,80,21926,0,0,0,1,0,0,1,0
300442,Trekking the World,2020,1.8605,Low complexity,7.1188,2,5,2609,60,30,60,10,1574,5,1594,21926,21926,422,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
238546,The Rise of Queensdale,2018,2.75,Average complexity,7.51506,2,4,2255,60,45,60,12,1037,4,1595,775,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
12477,Bootleggers,2004,2.626,Average complexity,6.68493,3,6,4291,90,90,90,14,3180,5,1596,21926,21926,21926,377,21926,21926,21926,21926,1,0,0,0,0,0,0,0
21551,SPQR (Deluxe Edition),2008,3.8462,High complexity,8.02443,1,4,2433,240,240,240,12,771,4,1597,21926,21926,21926,21926,21926,51,21926,21926,0,0,1,0,0,0,0,0
284108,Pictures,2019,1.0286,Low complexity,7.21278,3,5,2190,30,20,30,8,1323,3,1598,21926,21926,392,21926,21926,21926,57,21926,0,0,0,1,0,0,1,0
38718,Normandy '44,2010,3.3679,High complexity,7.89218,2,3,2439,420,420,420,0,834,3,1599,21926,21926,21926,21926,21926,58,21926,21926,0,0,1,0,0,0,0,0
225167,Human Punishment: Social Deduction 2.0,2018,2.5854,Average complexity,7.80878,4,16,2806,90,15,90,10,1437,7,1600,21926,21926,21926,364,21926,21926,126,21926,1,0,0,0,0,0,1,0
218293,Rise to Nobility,2018,3.2838,High complexity,7.01271,1,6,3884,150,25,150,14,1804,5,1601,845,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
73,Show Manager,1996,2.0943,Average complexity,6.99684,2,6,1933,60,60,60,10,1723,3,1602,815,21926,401,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
146816,Sanssouci,2013,2.0984,Average complexity,7.12729,2,4,2198,45,30,45,8,1452,3,1603,21926,21926,393,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
180771,Teenage Mutant Ninja Turtles: Shadows of the Past,2016,2.7273,Average complexity,7.46947,2,5,3580,90,60,90,14,1223,6,1604,21926,21926,21926,302,21926,21926,21926,21926,1,0,0,0,0,0,0,0
245931,Neta-Tanka: Deluxe Edition,2019,2.8197,Average complexity,7.22987,1,5,2694,90,60,90,14,1313,2,1605,820,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
120,Hoity Toity,1990,1.8669,Low complexity,6.52246,2,6,7634,45,45,45,12,5019,4,1606,21926,21926,484,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
287938,Kitchen Rush (Revised Edition),2019,2.0811,Average complexity,7.68972,2,4,2062,60,20,60,8,909,6,1607,21926,21926,359,316,21926,21926,21926,21926,1,0,0,1,0,0,0,0
217083,LYNGK,2017,2.8276,Average complexity,7.60673,2,2,2162,60,30,60,13,953,10,1608,21926,18,21926,21926,21926,21926,21926,21926,0,0,0,0,0,1,0,0
23679,"Warriors of God: The Wars of England & France, 1135-1453",2008,2.6069,Average complexity,7.44032,2,2,2094,180,180,180,12,1058,3,1609,21926,21926,21926,21926,21926,117,21926,21926,0,0,1,0,0,0,0,0
85005,The Boss,2010,1.7891,Low complexity,6.78863,2,6,2709,40,40,40,10,2409,4,1610,21926,21926,443,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
272427,Terramara,2019,3.4286,High complexity,7.37138,2,4,1630,120,120,120,12,1163,3,1611,796,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
259081,Machi Koro: Legacy,2019,2.0357,Average complexity,7.05334,2,4,4394,45,30,45,10,1594,3,1612,21926,21926,420,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
33154,Wasabi!,2008,1.9026,Low complexity,6.5357,2,4,4909,45,30,45,10,4776,4,1613,21926,21926,494,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
157026,Ascension: Realms Unraveled,2014,2.1667,Average complexity,7.52683,1,4,2009,30,30,30,13,1055,3,1614,805,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
230383,Memoarrr!,2017,1.2258,Low complexity,6.92987,2,4,3683,20,10,20,8,1863,2,1615,21926,21926,428,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
84,Rommel in the Desert,1982,3.4183,High complexity,7.54678,2,2,2151,150,150,150,12,1003,3,1616,21926,21926,21926,21926,21926,94,21926,21926,0,0,1,0,0,0,0,0
16267,Trans Europa,2005,1.408,Low complexity,6.64446,2,6,3552,20,20,20,8,3271,1,1617,21926,21926,463,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
192945,Coal Baron: The Great Card Game,2016,2.7222,Average complexity,7.10178,2,4,3181,80,50,80,10,1489,4,1618,822,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
232,Serenissima,1996,3.0392,High complexity,6.85917,2,4,3086,120,120,120,12,2250,2,1619,868,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
267271,Egizia: Shifting Sands,2019,2.7407,Average complexity,7.63107,2,4,1880,90,90,90,14,889,3,1620,781,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
75358,Paris Connection,2010,1.8054,Low complexity,6.68499,3,6,3337,30,30,30,8,2723,2,1621,873,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
280136,Paranormal Detectives,2019,1.6429,Low complexity,7.13987,2,6,3070,50,30,50,12,1474,6,1622,21926,21926,21926,21926,21926,21926,77,21926,0,0,0,0,0,0,1,0
168681,Beyond Baker Street,2016,2.1842,Average complexity,6.87094,2,4,3646,20,20,20,13,1996,7,1623,21926,21926,432,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
65564,Hornet Leader: Carrier Air Operations,2010,2.8505,Average complexity,7.88434,1,1,2046,60,60,60,12,843,3,1624,21926,21926,21926,21926,21926,80,21926,21926,0,0,1,0,0,0,0,0
179303,Cthulhu Realms,2015,2.1059,Average complexity,6.71143,2,4,5080,45,25,45,14,2993,2,1625,931,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
63543,Horus Heresy,2010,3.7683,High complexity,7.05699,2,2,4193,135,135,135,13,1643,5,1626,21926,21926,21926,317,21926,274,21926,21926,1,0,1,0,0,0,0,0
31105,Archaeology: The Card Game,2007,1.3432,Low complexity,6.66451,2,4,3713,20,20,20,8,3131,4,1627,21926,21926,470,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
307002,Regicide,2020,2.2222,Average complexity,7.608,1,4,1280,30,10,30,10,989,4,1628,816,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
28259,Cutthroat Caverns,2007,2.0772,Average complexity,6.53783,3,6,6829,90,90,90,12,4858,6,1629,21926,21926,21926,399,21926,21926,21926,21926,1,0,0,0,0,0,0,0
66510,The Red Dragon Inn 3,2011,1.925,Low complexity,7.17843,2,4,4673,60,30,60,13,1616,3,1630,21926,21926,481,337,21926,21926,21926,21926,1,0,0,1,0,0,0,0
206084,Nautilion,2016,1.9286,Low complexity,7.25169,1,2,3229,30,15,30,10,1290,6,1631,839,21926,408,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
128667,Samurai Sword,2012,1.7692,Low complexity,6.66975,3,7,5950,40,20,40,8,3441,5,1632,21926,21926,515,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
12750,1860: Railways on the Isle of Wight,2004,4.0959,High complexity,7.91412,2,4,1010,240,240,240,13,719,4,1633,744,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
187653,Covert,2016,3,High complexity,7.12614,2,4,2582,90,45,90,10,1457,8,1634,847,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
49,Mamma Mia!,1998,1.3693,Low complexity,6.47074,2,5,7804,30,30,30,10,5800,2,1635,21926,21926,500,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
118174,Compounded,2013,2.4286,Average complexity,6.74005,2,5,5714,90,30,90,13,2648,3,1636,915,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
312251,Curious Cargo,2020,3.2321,High complexity,7.3562,2,2,3142,60,30,60,12,1123,4,1637,807,51,21926,21926,21926,21926,21926,21926,0,1,0,0,0,1,0,0
811,Rummikub,1977,1.7395,Low complexity,6.40131,2,4,28472,60,60,60,8,14293,3,1638,21926,21926,571,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
1032,B-17: Queen of the Skies,1981,2.3458,Average complexity,7.08285,1,2,3513,20,20,20,12,1952,8,1639,21926,21926,21926,21926,21926,285,21926,21926,0,0,1,0,0,0,0,0
340,Frank's Zoo,1999,1.5335,Low complexity,6.60839,3,7,5119,60,60,60,10,3468,4,1640,21926,21926,476,21926,21926,21926,21926,21926,0,0,0,1,0,0,0,0
134157,Guilds of London,2016,3.0333,High complexity,6.85462,1,4,4284,90,45,90,10,2100,3,1641,863,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
128442,Relic,2013,2.4901,Average complexity,6.77123,2,4,6004,180,180,180,14,3097,3,1642,21926,21926,21926,372,21926,21926,21926,21926,1,0,0,0,0,0,0,0
37141,Time's Up! Deluxe,2008,1.3095,Low complexity,7.48887,4,18,1542,60,60,60,13,976,4,1643,21926,21926,21926,21926,21926,21926,44,21926,0,0,0,0,0,0,1,0
316412,The LOOP,2020,2.5882,Average complexity,7.95736,1,4,2114,60,60,60,12,801,7,1644,817,21926,21926,294,21926,21926,21926,21926,1,1,0,0,0,0,0,0
155969,Harbour,2015,2.0872,Average complexity,6.52195,1,4,9738,60,30,60,10,4825,6,1645,948,21926,507,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
442,Um Reifenbreite,1979,1.9591,Low complexity,6.80103,2,4,3718,90,60,90,8,2242,2,1646,878,21926,451,21926,21926,21926,21926,21926,0,1,0,1,0,0,0,0
193737,Star Trek Panic,2016,2.1304,Average complexity,7.01558,1,6,3722,90,90,90,13,1709,1,1647,21926,21926,21926,21926,21926,21926,21926,21926,0,0,0,0,0,0,0,0
21954,Perikles,2006,3.2747,High complexity,6.90274,3,5,2654,120,120,120,13,1851,4,1648,843,21926,21926,21926,21926,21926,21926,21926,0,1,0,0,0,0,0,0
